979,JINDALPOLY,1020,1033.75,1009.65,1026.05,1020,1016.35,48785,49880026.35,5434
980,JINDALSAW,80,80.15,78.3,79.05,79.1,79.5,305811,24179660.65,2280
981,JINDALSTEL,362,362.45,342.8,345.5,345.2,361.15,6558911,2299939337,71003
982,JINDRILL,178.85,180.9,175,176.35,177.65,177.55,11057,1960456.7,1058
983,JINDWORLD,224,228.8,220,223.75,225.1,228.15,5632,1259624.25,133
984,JISLDVREQS,19.1,19.95,19.1,19.85,19.95,19.45,23235,455198.8,155
985,JISLJALEQS,34.4,34.55,32.8,34.2,34.3,34.2,2742620,92389645.65,5932
986,JITFINFRA,137,139,134.05,138.75,138,134,32476,4428114.25,238
987,JKCEMENT,2175.25,2196.95,2152.15,2178.55,2169.35,2179.5,36595,79502974.8,3318
988,JKIL,295.6,309.4,294,307.5,306.8,292.55,873505,265087365.1,11216
989,JKLAKSHMI,424.05,427.95,423.65,425.35,424.9,425.25,397476,168939492.1,2349
990,JKPAPER,299.95,306.95,297.9,304.5,304.2,297.85,724435,218367725.6,11499
991,JKTYRE,112,120,110.95,118.95,118.9,111.85,3040638,355854896.4,23299
992,JMA,66.8,66.8,65.5,65.8,66.45,66.65,2373,156831.2,73
993,JMCPROJECT,73.6,74.3,72.35,72.85,72.9,73.75,84215,6139811.6,1641
994,JMFINANCIL,62.75,62.75,61.5,62.15,62.1,62.2,175560,10896607.85,1917
995,JOCIL,183,183.05,180,180.15,183,179.55,2760,499240.05,118
996,JPASSOCIAT,7.35,7.4,7.25,7.3,7.3,7.3,1845854,13513278.25,6487
997,JPINFRATEC,2.2,2.25,2.2,2.25,2.25,2.15,789190,1750739.9,608
998,JPOLYINVST,273.15,273.9,262.3,266.25,267.2,270.25,4135,1103829.6,265
999,JPPOWER,6.35,6.4,6.2,6.25,6.3,6.3,10066306,63075236.5,13447
1000,JSL,113,113.4,108.4,108.95,109,111.75,944041,103804733.5,9543
1001,JSLHISAR,216.1,219,210,212.25,210.5,217.7,301176,64347934.45,7206
1002,JSWENERGY,232.2,233.15,225.3,228.75,228.5,231.95,553800,126371931,8864
1003,JSWHL,3377.35,3379,3301.25,3341.5,3340.5,3379.4,276,921031.35,133
1004,JSWISPL,25.1,25.1,24.35,24.7,24.75,25.05,1552921,38364340.15,1915
1005,JSWSTEEL,582,584,569.35,576.4,576.5,584,3051005,1760661545,36981
1006,JTEKTINDIA,80.3,81.15,79.25,80.25,80.75,79.6,52642,4228395,1457
1007,JTLINFRA,209.15,215.05,206.2,213.3,212.5,210.25,271249,57604441.3,2885
1008,JUBLFOOD,560.9,566.3,555.8,565.3,565,559.65,1787042,1004684002,27011
1009,JUBLINDS,406,409.5,400.3,403.85,401.7,401,7049,2842665.6,577
1010,JUBLINGREA,475.5,502.85,475.2,498.6,498,473.75,751384,368516916.2,16935
1011,JUBLPHARMA,370.1,373.35,361.1,367.05,368.4,368.2,55165,20282840.6,3837
1012,JUNIORBEES,419.68,419.68,405,411.5,411.73,408.33,88260,36218559,5363
1013,JUSTDIAL,571.2,585,560,577.25,572.05,572.75,330579,188309133.5,12648
1014,JWL,60.7,60.7,58,58.55,58.6,59.6,291035,17046673.6,2901
1015,JYOTHYLAB,166,169.9,164.1,168.8,168,165.1,354615,59497201.1,6243
1016,JYOTISTRUC,15.3,16.1,15.3,15.65,15.7,15.75,88058,1380104.95,148
1017,KABRAEXTRU,341.3,363.5,338.05,354.25,352.55,339.6,199577,70966624.95,8826
1018,KAJARIACER,987,1000.05,979.25,991.6,997.6,986.6,52731,52076600.3,5284
1019,KAKATCEM,201,203.6,195.4,196.35,196,200.05,2193,433872.5,142
1020,KALPATPOWR,358.15,367.05,358.15,364.65,364.95,360.75,34793,12630296.05,2003
1021,KALYANIFRG,179,184.95,179,184.95,184.95,185,2,363.95,2
1022,KALYANKJIL,66,67,65.65,66.25,65.7,65.65,1431294,94785342.15,6947
1023,KAMATHOTEL,58,59.4,57.15,58.65,59.4,57.9,42352,2464853.75,483
1024,KAMDHENU,190.85,191.9,186,189.65,189,189.45,19239,3646677.05,590
1025,KANANIIND,10.65,10.65,10.05,10.05,10.05,10.55,804166,8133649.85,1660
1026,KANORICHEM,120.5,124.85,120.5,121.1,121.5,120.25,6750,824981.7,345
1027,KANPRPLA,124.3,124.3,122.1,123.45,123.5,122.55,2121,261844.5,110
1028,KANSAINER,392.4,393.95,388.65,391.5,392.95,387.85,172504,67326711.1,4164
1029,KAPSTON,154.95,154.95,149.15,151.45,152.8,152.05,511,77308.65,87
1030,KARMAENG,22.3,22.95,21.3,21.9,22.3,22.35,7955,173841.65,82
1031,KARURVYSYA,45.75,46,45.3,45.5,45.5,45.75,1639894,74754250.45,5366
1032,KAUSHALYA,3.8,3.8,3.8,3.8,3.8,3.65,7149,27166.2,18
1033,KAVVERITEL,8.35,8.85,8.35,8.7,8.7,8.5,7184,62312.05,62
1034,KAYA,300,301.8,290.25,292.7,293.75,297.4,8085,2391419,628
1035,KBCGLOBAL,3.3,3.35,3.2,3.25,3.2,3.35,7434725,23950109.1,4566
1036,KCK,26.6,27.8,26.6,27.8,27.8,28,28000,750400,7
1037,KCP,105.95,107.2,103.75,104.45,104.6,105.95,64051,6710976.25,1367
1038,KCPSUGIND,22.3,22.55,22.1,22.4,22.4,22.25,150214,3361780.7,731
1039,KDDL,669.95,670.3,653.3,666.05,669,665.75,1430,952377.1,214
1040,KEC,456,479.8,456,473.6,472.8,455.85,2860274,1346278563,73035
1041,KECL,27,27.55,26.6,26.7,26.6,27.15,111677,3020111.95,711
1042,KEEPLEARN,2.4,2.4,2.4,2.4,2.4,2.3,91,218.4,2
1043,KEERTI,18.9,19.5,18.2,18.7,19,18.95,5129,97097.65,95
1044,KEI,1173.45,1205,1172.3,1199.1,1200,1166.1,119282,142066655,8316
1045,KELLTONTEC,73.55,73.75,71.8,72.75,73,73.3,200867,14591053.55,2755
1046,KENNAMET,1979.85,2025,1952.5,2002.8,2001.85,1977.5,11153,22296314.5,1528
1047,KERNEX,225,225,217.5,218.85,221.45,226,4259,934657.9,96
1048,KESORAMIND,47.9,48,45.8,46.65,47.5,47.35,938378,43830060,6852
1049,KEYFINSERV,105.8,105.8,100.05,101.85,102,100.9,5635,573707.85,160
1050,KHADIM,192,200,190.65,192.6,192.05,191.55,32687,6383228.8,1348
1051,KHAICHEM,95.75,95.75,89.3,90.25,90,94.35,363830,33183365.5,7358
1052,KHAITANLTD,46.3,46.8,45.05,46.6,46.8,45.9,1580,72430.8,67
1053,KHANDSE,36.65,36.65,36.6,36.65,36.65,34.95,18876,691780.4,23
1054,KICL,1441.3,1475,1430,1435.9,1440,1444.05,458,661551.5,156
1055,KILITCH,163.65,167.95,162.1,163.65,164.6,161.5,5045,829343.8,184
1056,KIMS,1186.1,1199,1183.05,1191.1,1192,1193.4,5862,6978517.55,899
1057,KINGFA,883.1,1023.95,881.35,984.25,980,881.35,30477,29641703.85,3456
1058,KIOCL,193.2,197.5,192.85,195.05,194.2,193.2,29122,5676750.65,4192
1059,KIRIINDUS,464,487.5,462.6,482.85,482.5,460.9,445765,212869605.2,17013
1060,KIRLFER,203.95,204.5,198.2,202.7,203.85,202.5,59517,12009063.3,2578
1061,KIRLOSBROS,317.6,317.6,310,312.95,312.3,314.5,11157,3498984.6,512
1062,KIRLOSENG,144.45,148,143.55,147,147,143.7,66523,9753450,1802
1063,KIRLOSIND,1309,1325.95,1301.55,1311.05,1315,1295.65,348,456887.95,97
1064,KITEX,228.2,228.45,222.45,226.55,224.5,226.5,198333,44652984.8,4389
1065,KKCL,319.8,339,319.8,336.75,334.5,317.85,823193,273416925.7,21845
1066,KMSUGAR,28.65,29.1,28.1,28.8,28.8,28.55,142110,4072408.9,945
1067,KNAGRI,136,139.9,135.85,139.5,139.6,137.35,8000,1104560,5
1068,KNRCON,251.35,252.75,246.5,250.4,251,250.05,66369,16601058.95,2804
1069,KOHINOOR,70.15,70.15,70.15,70.15,70.15,73.8,25075,1759011.25,676
1070,KOKUYOCMLN,57.8,57.8,56.05,56.4,56.75,57.2,15611,881912.3,411
1071,KOLTEPATIL,255.1,259.3,247.05,256.4,257.8,255.3,131569,33261059.95,5293
1072,KOPRAN,200.95,203.9,198.5,203,203.9,199.8,103073,20740031.55,2752
1073,KOTAKALPHA,26.4,26.4,25.8,26.13,26.05,26.01,108701,2836205.69,427
1074,KOTAKBANK,1772.3,1790,1770,1787.7,1787,1770.05,2333732,4154224549,72949
1075,KOTAKBKETF,357.4,357.4,349.2,351.3,351.33,350.9,241565,84761925.1,634
1076,KOTAKGOLD,43.3,43.93,43.23,43.35,43.39,43.6,258025,11181508.5,620
1077,KOTAKIT,27.14,27.88,26.86,27.17,27.17,27.14,111125,3003971.38,545
1078,KOTAKLOVOL,12.15,12.5,12.15,12.32,12.4,12.37,654,8119.8,41
1079,KOTAKMID50,76,77.85,76,77.61,77.85,76.16,875,67324.66,30
1080,KOTAKNIFTY,168.95,171,168.95,170.42,170.79,169.15,15747,2673447.34,348
1081,KOTAKNV20,90.5,90.99,89.59,90.05,89.93,89.91,3675,331042.35,152
1082,KOTAKPSUBK,262,262,257,257.13,257.1,259.78,2974,767137.85,118
1083,KOTARISUG,34.2,35.3,33.75,34.5,34.15,34.35,82546,2842896.4,992
1084,KOTHARIPET,81.5,81.8,79.1,80.05,79.55,80.35,28522,2301369.45,509
1085,KOTHARIPRO,87.95,89.2,85.45,88.6,88.1,85.6,5352,470939.25,328
1086,KOTYARK,264,264,250,256,256,248.2,6400,1619960,14
1087,KOVAI,1479.9,1501.1,1468.9,1498.3,1501.1,1461.1,1214,1813154.75,169
1088,KPIGREEN,726.9,729.8,695.3,704.35,702,719.95,186403,132158439.7,11116
1089,KPITTECH,485.3,493.75,480.8,490.7,489.3,483.3,479651,233616853.2,17259
1090,KPRMILL,515.6,522.95,506.15,510.4,507.5,513.5,146083,74727161.7,6919
1091,KRBL,247.4,250.5,243.25,246.45,245.6,246.05,497341,122747437.9,7182
1092,KREBSBIO,99.35,105.5,98,101.25,100.6,99.35,116798,12022888.35,1539
1093,KRIDHANINF,4.3,4.5,4.05,4.15,4.1,4.25,87493,368636.8,146
1094,KRISHANA,250.05,254.75,238.55,239.65,238.85,250.25,22586,5497920.9,871
1095,KRISHIVAL,290.2,290.2,279.9,279.9,279.9,290.2,5000,1410100,5
1096,KRISHNADEF,56,56,56,56,56,55.85,3000,168000,1
1097,KRITI,71,71,68.65,69.95,69.9,71.75,21245,1483994.15,740
1098,KRITIKA,74.65,78.35,72.25,78.35,78.35,74.65,13533,1044939.55,165
1099,KRSNAA,560.55,604.1,548.95,572.45,572,566.8,146326,84392903.75,8573
1100,KSB,1447.65,1451.2,1430,1431.25,1433,1445.6,5887,8453021.55,968
1101,KSCL,485.05,487,479.95,484.15,483,485.05,48468,23446218.45,2922
1102,KSL,300.3,301,296.5,298.45,299.6,297.35,5536,1650382.1,447
1103,KSOLVES,389,391.95,384.5,388.75,389,393.2,10800,4192480,26
1104,KTKBANK,68.85,69.7,68.1,69.2,69.3,68.5,521120,36018107.25,2950
1105,KUANTUM,79,80.6,78,79.8,80.05,79.75,23172,1847484.05,221
1106,L&TFH,71.05,72.75,69.1,70.05,69.9,70.9,7073562,498495110,20778
1107,L&TFINANCE,1029,1029,1029,1029,1029,1050,2,2058,1
1108,L&TFINANCE,1129.99,1129.99,1115,1120.88,1115,1125,37,41604.85,7
1109,L&TFINANCE,1100,1100,1100,1100,1100,1101,250,275000,1
1110,L&TFINANCE,1045,1045,1045,1045,1045,1045,20,20900,2
1111,L&TFINANCE,1090.1,1090.1,1085,1085,1085,1099,30,32626.5,2
1112,L&TFINANCE,1050,1050,1049,1049,1049,1050,23,24148,2
1113,LAGNAM,70.95,71.5,69.3,70.85,71,69.75,5155,364785.7,145
1114,LAKPRE,5.55,5.75,5.55,5.75,5.75,5.55,2,11.3,2
1115,LALPATHLAB,2000,2014.75,1958.05,1965.75,1968.95,1988.65,191716,379416391.3,15116
1116,LAMBODHARA,79.9,79.9,77.05,78.25,78,78.55,2493,194821.2,95
1117,LANCER,222,234.8,218.45,229.65,230,222.25,40860,9324589.35,816
1118,LAOPALA,272.45,275,267,268.95,269.55,272.45,111862,30290428.2,11082
1119,LASA,32.2,33.25,31.1,31.3,31.7,32.75,55714,1776906.45,684
1120,LATENTVIEW,338.8,363.3,338.45,351.2,352,335.9,2112911,749985135.8,51950
1121,LATTEYS,61.15,63,61.15,63,63,63,4000,248300,2
1122,LAURUSLABS,522.7,528.5,518.55,522.6,523,521.65,908155,475700798.7,21767
1123,LAXMICOT,21.6,21.95,21.1,21.55,21.75,21.35,6638,142739.35,82
1124,LAXMIMACH,9606,9890,9606,9853.1,9825.05,9702.4,2951,28813744,1187
1125,LCCINFOTEC,3.5,3.5,3.4,3.5,3.5,3.35,293249,1022891.6,434
1126,LEMERITE,61.25,64,61.25,63.9,64,61.25,22400,1423120,9
1127,LEMONTREE,64.55,65.9,63.9,64.35,64.05,64.1,2009859,129877778.6,22244
1128,LEXUS,51.4,51.4,50,50,50,51.45,2000,101400,2
1129,LFIC,115,120,107.8,110.75,109.05,115.05,6682,759856.8,215
1130,LGBBROSLTD,645,651,642.2,644.05,645.45,641.9,54775,35427526.45,4693
1131,LGBFORGE,10.25,10.25,9.65,9.75,9.8,9.4,179226,1763358,399
1132,LGHL,15.9,15.9,15.9,15.9,15.9,15.95,424000,6741600,20
1133,LIBAS,28.65,29.2,27.85,28.5,28.05,28.65,436128,12379166.55,1612
1134,LIBERTSHOE,144,146.5,142.05,144.65,144.95,143.05,49163,7127063.8,1093
1135,LICHSGFIN,355.3,364.15,355.3,360.6,360.5,359.15,1176185,424660272,15996
1136,LICI,719.45,721.25,705.05,708.5,708.2,712.3,999239,709879842,38934
1137,LICNETFGSC,21.86,22.39,21.86,21.96,21.97,21.86,5810,128067.87,147
1138,LICNETFN50,168.5,175,168.5,173.98,174,171.77,2555,442250.44,65
1139,LICNETFSEN,580,581.99,579,579.5,579.5,577.5,33,19127.71,15
1140,LICNFNHGP,171.9,172.75,171.8,172.53,172.75,171.39,196,33786.47,19
1141,LIKHITHA,297,303,294,300.9,300.9,298.85,14828,4416756.5,828
1142,LINC,246.85,251.45,245.05,245.95,245.25,246.9,2575,635828.25,91
1143,LINCOLN,311.95,314.9,307.15,310.35,311.55,310.9,18192,5658735.25,1083
1144,LINDEINDIA,3510,3569.5,3463.6,3499.75,3495,3509.2,28789,100971978.6,5127
1145,LIQUIDBEES,1000,1000.01,999.35,999.99,1000,1000,1546650,1546647969,9325
1146,LIQUIDETF,1000.01,1000.01,999.99,1000,1000.01,999.99,12147,12147049.58,78
1147,LODHA,1109,1118,1098.85,1099.7,1099,1113.95,42306,46726518.9,6048
1148,LOKESHMACH,86,91.7,82.5,84.4,84.95,82.05,335686,28870795.6,4652
1149,LOTUSEYE,51.95,52,49.8,49.95,50.25,50.7,14994,762320.9,185
1150,LOVABLE,128.5,129.6,125.1,128.7,128.45,125.9,15852,2027278.7,581
1151,LPDC,6.8,7,6.65,6.65,6.65,7,64327,429247.95,223
1152,LSIL,11.9,12.2,11.75,12.15,12.1,11.65,2820091,33941482.95,4504
1153,LT,1653.9,1687.85,1649.2,1684.85,1686,1646.15,1345141,2248797886,57631
1154,LTGILTBEES,22.25,22.25,22.17,22.22,22.22,22.16,14129,313674.48,63
1155,LTI,3873.6,4015,3846,3974.55,3972,3873.6,1269258,5013180187,108843
1156,LTTS,3056,3120,3045,3092.75,3089.55,3050.55,442851,1364104467,32681
1157,LUMAXIND,1425.65,1469,1390,1444.65,1460,1411.6,12103,17305630.3,2290
1158,LUMAXTECH,207.7,234,206.05,232.3,234,206.85,2238920,507643063.4,35410
1159,LUPIN,643.25,646.2,636.1,640.85,640.1,643.25,566608,363633973,16249
1160,LUXIND,1814.8,1832.35,1810,1821.2,1820,1809.65,18351,33409542.15,3062
1161,LXCHEM,280,281.8,274.2,277.35,276.65,279.1,600190,166151486.1,18864
1162,LYKALABS,134.8,135,128.45,131.65,131.95,131,105504,13936615.55,2425
1163,LYPSAGEMS,5.5,5.85,5.5,5.75,5.75,5.65,33653,193164.65,106
1164,M&M,1143,1175.9,1140.4,1172.5,1167.4,1142.65,3879759,4504869851,120896
1165,M&MFIN,196.3,200.95,195.7,198.8,199.1,196.3,3553369,703750905.7,19088
1166,M&MFIN,1064.35,1068.5,1064.35,1065.08,1068.5,1068.5,630,670903.5,10
1167,M&MFIN,1725,1725,1725,1725,1725,1765,5,8625,1
1168,MAANALU,116.95,116.95,114.35,115.15,115.1,115,4607,532931.4,185
1169,MACPOWER,227.2,233.95,217.55,223.05,224.5,226.8,10840,2468829.35,377
1170,MADHAV,47.5,48.95,45.6,46.35,46.1,46.95,8231,382566.15,215
1171,MADHAVBAUG,150,150,150,150,150,150,3200,480000,1
1172,MADHUCON,4.85,5.15,4.85,5.05,5.1,4.95,32317,161066.55,126
1173,MADRASFERT,45.7,46.5,45,45.85,45.9,45.35,132956,6072972.85,1459
1174,MAESGETF,27.02,27.13,26.91,27.12,27.12,26.94,3566,96266.55,53
1175,MAFANG,39.9,40.05,39.8,39.95,39.98,39.7,158593,6336289,1178
1176,MAFSETF,16.19,16.25,16.08,16.23,16.2,16.11,34620,559825.62,257
1177,MAGADSUGAR,336.05,349.8,336.05,348,347.9,339.25,20572,7100434.55,1359
1178,MAGNUM,10.95,10.95,10.6,10.7,10.7,10.8,20005,214056.9,76
1179,MAHABANK,16.05,16.15,15.9,16.1,16.1,15.9,1068914,17133600.95,2278
1180,MAHAPEXLTD,82.5,94.6,77.5,85.25,85.85,78.85,85903,7755869.9,1869
1181,MAHASTEEL,67.95,67.95,63.05,63.9,63.6,66.8,9595,622150.35,403
1182,MAHEPC,101.5,102.45,100.8,101.4,101.2,101.5,4103,415696.9,136
1183,MAHESHWARI,73.05,74.15,71.1,72.1,72.25,72.45,23522,1697901.5,316
1184,MAHICKRA,72.5,73.5,69.95,69.95,69.95,69.8,6000,428925,4
1185,MAHINDCIE,239,242.1,236.65,241.5,241.5,239.4,325450,78050595.2,6811
1186,MAHKTECH,15.55,15.91,15.24,15.29,15.26,15.71,104680,1605294.24,473
1187,MAHLIFE,402.7,417.8,402.7,415.55,412.7,404.6,157465,64723200.85,8267
1188,MAHLOG,481.7,482.75,471.25,475.05,471.25,480.5,18430,8794732.05,1790
1189,MAHSCOOTER,3632.2,3676,3611.5,3669.9,3663.65,3628.65,1094,3981650.55,343
1190,MAHSEAMLES,667.1,690.3,658.85,672,672,665.9,186747,126155522.9,8617
1191,MAITHANALL,858.5,880,845,870.45,865.5,854.2,32290,27852091.5,2692
1192,MALLCOM,745,793.15,730.05,737.7,732.1,734.4,528,393262.6,100
1193,MALUPAPER,31.95,31.95,30.65,31.05,30.9,31.55,8830,274204.6,115
1194,MAM150ETF,10.59,10.62,10.51,10.61,10.62,10.53,33856,357324.65,178
1195,MAMFGETF,76.39,76.6,76.19,76.41,76.4,76.07,497,37943.35,34
1196,MAN50ETF,166.71,167.25,165.5,167.16,167.25,166.01,3811,634625.97,126
1197,MANAKALUCO,21.35,21.35,20.55,20.7,20.7,20.75,10785,223856.25,312
1198,MANAKCOAT,19.5,19.5,18.65,19.15,19.25,19.1,9089,174021.65,157
1199,MANAKSIA,78.15,79.3,76.55,77.55,77.1,78.15,44013,3420323.95,939
1200,MANAKSTEEL,40,40.05,38.85,39.4,39.2,39.85,23545,926992,406
1201,MANALIPETC,99.5,99.65,97.5,98.8,99,99.25,251736,24774423.3,3533
1202,MANAPPURAM,88.8,89.35,87.4,88.8,88.7,88.15,2272360,200801957.6,12015
1203,MANGALAM,146.35,148.2,142.65,145.75,145,146.4,15658,2270637.45,680
1204,MANGCHEFER,119,121.7,117.1,120.3,119.35,118.3,1286429,153249596.5,6126
1205,MANGLMCEM,302.15,306.95,300,303.85,304.75,302.55,25681,7788372.1,1573
1206,MANINDS,77.85,80,77.4,79.4,80,77.55,63612,4994411.6,930
1207,MANINFRA,82.65,82.65,80.5,81.25,81.35,81.35,92860,7555742.5,2024
1208,MANORAMA,1028.2,1033,1000.05,1022.3,1000.05,1020.9,2137,2189078.75,225
1209,MANORG,584.9,586.8,569,576.85,576,579.9,3730,2148173.7,458
1210,MANUGRAPH,13.5,14.15,13.45,14.15,14.15,12.9,13717,191917.95,80
1211,MANXT50,393.88,393.88,390.83,392.69,392.99,389.9,406,159224.51,46
1212,MANYAVAR,1100,1135,1095.45,1104.55,1104.55,1097.25,156021,173365709.2,15483
1213,MAPMYINDIA,1450.95,1467,1429.05,1440.8,1429.05,1445.4,19396,28004354.65,3083
1214,MARALOVER,67.8,68.7,66,66.8,67.6,66.6,8420,566500.2,256
1215,MARATHON,201.5,213.9,201.5,211.95,212.95,201.05,196242,40944138.4,5829
1216,MARICO,509.1,514,502,506.5,506.7,507.3,1138146,576005567.6,27509
1217,MARINE,27.1,27.6,27.05,27.15,27.1,27.1,107590,2934669.15,539
1218,MARKSANS,48.6,49.9,48.3,49.2,49.5,48.35,765132,37395554.7,3863
1219,MARSHALL,33.35,34.5,33.05,33.45,33.05,33.2,4115,137455.8,51
1220,MARUTI,8596,8799,8576.2,8778.05,8771.15,8567.75,631246,5479004522,70213
1221,MASFIN,480.5,494.95,480.5,493.05,490.95,487.75,23048,11293269.1,2354
1222,MASKINVEST,38.25,38.25,36.45,38.2,38.2,36.45,2854,108843.7,33
1223,MASPTOP50,26.3,26.4,25.87,26.1,26.1,25.77,36063,942165.58,260
1224,MASTEK,1964,1978.8,1947.7,1965.7,1964,1960.8,31838,62623844.6,3697
1225,MATRIMONY,760,801,756,771.45,772,747.7,16632,12966546.15,2416
1226,MAWANASUG,101.05,104.4,101,103.95,103.9,100.95,88463,9129162.65,1665
1227,MAXHEALTH,376,377,366.15,368.5,368.75,373.6,841889,311634382.6,22980
1228,MAXIND,76.25,77.3,76.25,77,76.75,75.65,264360,20366401.55,847
1229,MAXVIL,93,96.2,91.2,95.1,94,93.65,58067,5419856.45,1270
1230,MAYURUNIQ,391.35,402.5,391,400.1,402.5,399.5,42499,16909940.6,4341
1231,MAZDA,572.25,583.15,570.9,573.25,573.25,576.6,782,448934.75,128
1232,MAZDOCK,258.9,261.4,253.9,259.75,260.3,257.65,72879,18784345.15,2383
1233,MBAPL,660,668.75,654,662.3,662.95,651.95,2695,1781918.95,152
1234,MBECL,3.45,3.45,3.3,3.4,3.4,3.4,39298,132447.85,82
1235,MBLINFRA,18.9,19.2,18.1,18.4,18.35,18.9,75861,1414054.8,408
1236,MC1RG,14.98,14.98,14.98,14.98,14.98,13.65,500,7490,1
1237,MCDOWELL-N,829.9,834,820.95,823.95,824,824.9,672847,556207606.4,32442
1238,MCL,24,24.95,23.8,24.1,24,24.35,9046,217850.8,101
1239,MCLEODRUSS,21.8,21.8,20.65,20.95,21.1,21.45,129932,2726118.6,792
1240,MCX,1338.3,1349.95,1327,1343.75,1343,1337.05,148668,199241258.7,10465
1241,MEDICAMEQ,673,673,650.1,653.45,651,672.3,4682,3079171.05,420
1242,MEDICO,88.1,91.65,85,88.1,91.65,87.3,1299,113039.8,86
1243,MEDPLUS,753.15,772,745.75,757.2,758.65,751.1,60404,45899857.95,7149
1244,MEGASOFT,40,41.3,40,41.3,41.3,39.35,190419,7846958.45,913
1245,MEGASTAR,165,170.8,165,167.4,168.6,167.1,1609,269492.15,167
1246,MELSTAR,3,3,2.85,2.85,2.85,3,989,2938.65,10
1247,MENONBE,80.75,84.8,80.75,83.3,83.35,81,86559,7224649.1,1169
1248,MEP,17.7,17.7,16.8,17.1,17.1,17.2,129949,2214925.35,417
1249,MERCATOR,1.45,1.5,1.4,1.45,1.45,1.45,89533,131452.65,158
1250,METALFORGE,4.3,4.5,4.3,4.3,4.3,4.45,5661,24505.95,32
1251,METROBRAND,551,584.5,551,577.4,584,554.05,91754,52192717.1,4893
1252,METROPOLIS,1448.5,1448.5,1412,1427.65,1421.35,1442.2,124696,178128098.5,6008
1253,MFL,1420.6,1445.95,1406.3,1435.6,1444,1415.05,103943,147978849.4,8076
1254,MFSL,838.9,840,829.3,837.55,836.8,834.5,322892,270106207.1,11494
1255,MGEL,182.3,187.8,175.5,179.95,182.5,184.3,202284,36376977.7,1268
1256,MGL,795.55,801.9,791.5,796.4,797.6,795.3,72515,57740791.4,3724
1257,MHHL,28.95,29.5,28.95,29.1,29.1,28.5,24000,698850,8
1258,MHLXMIRU,130.05,139.95,128,138.85,139.95,130.05,36318,4988757.75,935
1259,MHRIL,225.3,227.9,222,226.3,226,224.15,73631,16572313.8,3052
1260,MICEL,13.15,13.85,13.1,13.4,13.45,13.6,38455,511516.15,231
1261,MID150BEES,107.6,107.91,106.63,107.65,107.69,107.09,71110,7635981.05,1843
1262,MIDHANI,164.75,166.1,164.3,165.35,165.5,164.3,33407,5520316.6,1217
1263,MINDACORP,226.05,233.95,226.05,231.9,232,225.15,914679,211177616.9,17003
1264,MINDAIND,517,544,516.9,538.45,540,517.45,722123,387288291.1,23986
1265,MINDSPACE,359.6,359.99,351,353.29,352.03,360.49,56125,19964379.3,1767
1266,MINDTECK,124.1,131,121.75,127,125.95,124.1,52183,6607534.05,1295
1267,MINDTREE,2800,2843.8,2772,2828.95,2826.5,2786.5,1553781,4373301568,80994
1268,MIRCELECTR,12.8,12.85,12.1,12.2,12.1,12.55,321802,3976062.35,818
1269,MIRZAINT,248.4,256.5,246.1,254.4,256.5,247.1,553705,139642818.4,11395
1270,MITCON,73.05,75,73.05,74.9,74.85,73.95,1915,142529.1,50
1271,MITTAL,15,15.6,14.6,14.75,14.9,15,70716,1054874.4,363
1272,MKPL,180,180,180,180,180,186,6000,1080000,3
1273,MMFL,856.9,878,848,869.65,870,845.85,14854,12764952.65,1405
1274,MMP,158.6,162.4,158.55,159.7,160.4,159.3,6298,1006444.8,129
1275,MMTC,38.7,38.9,37.5,38.2,38.25,38.65,870963,33193393.1,4256
1276,MODIRUBBER,56.45,56.8,54.55,54.55,54.55,56.9,609,33583,15
1277,MODISNME,60.1,60.15,56.2,57.25,57.05,59.1,8088,469345.65,300
1278,MOGSEC,48.97,48.97,48.86,48.9,48.95,48.85,80742,3953090.46,39
1279,MOHITIND,15.5,16,15.5,15.6,15.65,15.75,6882,107938.75,136
1280,MOIL,144.85,145.5,143.7,144.65,144.55,144.85,52190,7540712.15,1751
1281,MOKSH,18.55,19.35,17.75,19.3,19.35,18.45,1347582,25633529.85,1838
1282,MOL,131.6,134.2,130.25,133.15,133.9,130.8,963829,127285518,7009
1283,MOLDTECH,94.25,95.8,94.25,94.65,94.5,94.45,15228,1442410.75,624
1284,MOLDTKPAC,743.3,748.8,737.45,746.2,747.4,743.3,12673,9414440.35,1756
1285,MOLOWVOL,117.5,117.5,114.94,115.59,115.59,114.5,50,5778.84,11
1286,MOM100,29.41,29.95,29.16,29.69,29.69,29.42,77661,2293199.09,601
1287,MOM50,174.3,174.3,159,160.8,160.54,159.94,2345,376252.49,80
1288,MOMOMENTUM,169.95,170.2,168,169.73,170.2,167.55,1697,287093.96,68
1289,MON100,93.9,93.9,91.81,92.55,92.5,91.62,395736,36666316.43,4096
1290,MONARCH,249.1,251.15,240.05,244.75,244.9,248.25,9019,2225087,490
1291,MONQ50,54.04,54.44,52,52.9,52.51,54.04,6744,357093.2,153
1292,MONTECARLO,805,814,786.5,794.4,795.9,810.35,211737,169416642.7,13965
1293,MORARJEE,18.85,19.25,18.1,18.7,18.4,18.45,4727,88732.75,151
1294,MOREPENLAB,37.9,38.5,36.85,38.25,38.3,37.8,1047465,39317376.55,4585
1295,MOTHERSON,119.4,119.95,118.5,119.6,119.45,119.25,2125968,253579873.4,18853
1296,MOTILALOFS,779,793.95,756.1,765.5,764.4,781.35,87583,67061023.25,6079
